success,function_name,function,wd_experiment,noise,optimizer,dropout,weight_decay,model_size,best_epoch,checkpoint_path,wd_val_loss,wd_auprc_full,wd_auroc,auroc_full,num_gt,num_detected,num_candidates,error,source_file,weight_decay_bool,base_experiment,base_auprc_full,base_auroc,base_val_loss,delta_auprc_full,delta_auroc,delta_val_loss,wd_better_auprc,wd_better_auroc,wd_better_val_loss,wd_meaningful_auprc_gain,wd_meaningful_auprc_loss
True,f9,f9,0.5_adam_wd,0.5,adam,0.0,True,big,93,snapshots_clean/big/f9/0.5_adam_wd/best_epoch_0093.pt,0.4333833754062652,0.501974333662389,0.5,0.7472745292368681,4,13,1013,,results/big/f9_analysis.csv,True,0.5_adam,0.501974333662389,0.5,0.4302263855934143,0.0,0.0,0.0031569898128508966,False,False,False,False,False
True,f9,f9,0.5_adam_dp_wd,0.5,adam,0.2,True,big,65,snapshots_clean/big/f9/0.5_adam_dp_wd/best_epoch_0065.pt,0.4653189778327942,0.501974333662389,0.5,0.7475222993062438,4,12,1013,,results/big/f9_analysis.csv,True,0.5_adam_dp,0.501974333662389,0.5,0.4544209539890289,0.0,0.0,0.010898023843765314,False,False,False,False,False
True,f9,f9,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,97,snapshots_clean/big/f9/0.5_sgd_dp_wd/best_epoch_0097.pt,0.4324703514575958,0.501974333662389,0.5,0.7482656095143706,4,9,1013,,results/big/f9_analysis.csv,True,0.5_sgd_dp,0.501974333662389,0.5,0.431164801120758,0.0,0.0,0.001305550336837824,False,False,False,False,False
True,f9,f9,1.0_adam_wd,1.0,adam,0.0,True,big,82,snapshots_clean/big/f9/1.0_adam_wd/best_epoch_0082.pt,1.6742472648620603,0.501974333662389,0.5,0.7485133795837462,4,8,1013,,results/big/f9_analysis.csv,True,1.0_adam,0.501974333662389,0.5,1.6792278289794922,0.0,0.0,-0.004980564117431863,False,False,True,False,False
True,f9,f9,1.0_adam_dp_wd,1.0,adam,0.2,True,big,32,snapshots_clean/big/f9/1.0_adam_dp_wd/best_epoch_0032.pt,1.711584210395813,0.501974333662389,0.5,0.7485133795837462,4,8,1013,,results/big/f9_analysis.csv,True,1.0_adam_dp,0.501974333662389,0.5,1.7078179121017456,0.0,0.0,0.003766298294067383,False,False,False,False,False
True,f9,f9,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,48,snapshots_clean/big/f9/1.0_sgd_dp_wd/best_epoch_0048.pt,1.6690055131912231,0.501974333662389,0.5,0.7495044598612487,4,4,1013,,results/big/f9_analysis.csv,True,1.0_sgd_dp,0.501974333662389,0.5,1.6723045110702517,0.0,0.0,-0.0032989978790285424,False,False,True,False,False
True,f9,f9,base_sgd_wd,0.0,sgd,0.0,True,big,95,snapshots_clean/big/f9/base_sgd_wd/best_epoch_0095.pt,0.0096089458093047,0.501974333662389,0.5,0.7477700693756195,4,11,1013,,results/big/f9_analysis.csv,True,base_sgd,0.501974333662389,0.5,0.0084948604926466,0.0,0.0,0.0011140853166580998,False,False,False,False,False
True,f9,f9,base_sgd_dp_wd,0.0,sgd,0.2,True,big,24,snapshots_clean/big/f9/base_sgd_dp_wd/best_epoch_0024.pt,0.0381503961980342,0.501974333662389,0.5,0.7470267591674925,4,14,1013,,results/big/f9_analysis.csv,True,base_sgd_dp,0.501974333662389,0.5,0.04195012524724,0.0,0.0,-0.003799729049205794,False,False,True,False,False
True,f9,f9,0.1_sgd_wd,0.1,sgd,0.0,True,big,100,snapshots_clean/big/f9/0.1_sgd_wd/best_epoch_0100.pt,0.0257967486977577,0.501974333662389,0.5,0.7485133795837462,4,8,1013,,results/big/f9_analysis.csv,True,0.1_sgd,0.4186410003290556,0.5,0.0254571586847305,0.08333333333333337,0.0,0.00033959001302720157,True,False,False,True,False
True,f9,f9,0.2_sgd_wd,0.2,sgd,0.0,True,big,98,snapshots_clean/big/f9/0.2_sgd_wd/best_epoch_0098.pt,0.0769043713808059,0.501974333662389,0.5,0.7487611496531219,4,7,1013,,results/big/f9_analysis.csv,True,0.2_sgd,0.501974333662389,0.5,0.0768554955720901,0.0,0.0,4.8875808715806435e-05,False,False,False,False,False
True,f9,f9,0.5_sgd_wd,0.5,sgd,0.0,True,big,86,snapshots_clean/big/f9/0.5_sgd_wd/best_epoch_0086.pt,0.4316613674163818,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f9_analysis.csv,True,0.5_sgd,0.501974333662389,0.5,0.4328287839889526,-0.24901283316880557,-0.25,-0.0011674165725708008,False,False,True,False,True
True,f9,f9,1.0_sgd_wd,1.0,sgd,0.0,True,big,13,snapshots_clean/big/f9/1.0_sgd_wd/best_epoch_0013.pt,1.6736382246017456,0.0039486673247778,0.0,0.4995044598612487,4,1,1013,,results/big/f9_analysis.csv,True,1.0_sgd,0.0039486673247778,0.0,1.6676877737045288,0.0,0.0,0.005950450897216797,False,False,False,False,False
True,f8,f8,0.1_adam_wd,0.1,adam,0.0,True,big,57,snapshots_clean/big/f8/0.1_adam_wd/best_epoch_0057.pt,0.0482324883341789,0.5011904761904762,0.9583333333333334,0.9977700693756196,4,12,1013,,results/big/f8_analysis.csv,True,0.1_adam,1.0,1.0,0.0469844490289688,-0.4988095238095238,-0.04166666666666663,0.0012480393052100996,False,False,False,False,True
True,f8,f8,0.1_adam_dp_wd,0.1,adam,0.2,True,big,6,snapshots_clean/big/f8/0.1_adam_dp_wd/best_epoch_0006.pt,0.100468210875988,0.8041666666666667,1.0,0.9992566897918732,4,8,1013,,results/big/f8_analysis.csv,True,0.1_adam_dp,0.4009871668311944,0.75,0.1167226880788803,0.4031794998354723,0.25,-0.01625447720289229,True,True,True,True,False
True,f8,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,95,snapshots_clean/big/f8/0.1_sgd_dp_wd/best_epoch_0095.pt,0.057503193616867,0.6791666666666667,1.0,0.9990089197224976,4,7,1013,,results/big/f8_analysis.csv,True,0.1_sgd_dp,0.6791666666666667,1.0,0.0538039393723011,0.0,0.0,0.0036992542445659013,False,False,False,False,False
True,f8,f8,0.2_adam_wd,0.2,adam,0.0,True,big,77,snapshots_clean/big/f8/0.2_adam_wd/best_epoch_0077.pt,0.1755542308092117,1.0,1.0,1.0,4,11,1013,,results/big/f8_analysis.csv,True,0.2_adam,0.525,1.0,0.1740544885396957,0.475,0.0,0.0014997422695159912,True,False,False,True,False
True,f8,f8,0.2_adam_dp_wd,0.2,adam,0.2,True,big,38,snapshots_clean/big/f8/0.2_adam_dp_wd/best_epoch_0038.pt,0.2312891483306884,0.4009871668311944,0.75,0.8733894945490586,4,6,1013,,results/big/f8_analysis.csv,True,0.2_adam_dp,0.6051538334978611,0.75,0.2260446399450302,-0.20416666666666672,0.0,0.005244508385658181,False,False,False,False,True
True,f8,f8,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,84,snapshots_clean/big/f8/0.2_sgd_dp_wd/best_epoch_0084.pt,0.1798337399959564,0.6083333333333333,1.0,0.9985133795837464,4,7,1013,,results/big/f8_analysis.csv,True,0.2_sgd_dp,0.6791666666666667,1.0,0.1809145361185073,-0.07083333333333341,0.0,-0.0010807961225509088,False,False,True,False,True
True,f8,f8,0.5_adam_wd,0.5,adam,0.0,True,big,49,snapshots_clean/big/f8/0.5_adam_wd/best_epoch_0049.pt,1.040050029754639,0.6428571428571428,0.9444444444444444,0.998017839444995,4,15,1013,,results/big/f8_analysis.csv,True,0.5_adam,0.8611111111111112,0.925,1.0408904552459717,-0.21825396825396837,0.019444444444444375,-0.0008404254913327858,False,True,True,False,True
True,f8,f8,0.5_adam_dp_wd,0.5,adam,0.2,True,big,8,snapshots_clean/big/f8/0.5_adam_dp_wd/best_epoch_0008.pt,1.120980978012085,0.4176538334978611,0.75,0.8730178394449951,4,9,1013,,results/big/f8_analysis.csv,True,0.5_adam_dp,0.4801538334978611,0.75,1.1080397367477417,-0.0625,0.0,0.012941241264343262,False,False,False,False,True
True,f8,f8,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,67,snapshots_clean/big/f8/0.5_sgd_dp_wd/best_epoch_0067.pt,1.0426095724105835,0.4801538334978611,0.75,0.8738850346878098,4,6,1013,,results/big/f8_analysis.csv,True,0.5_sgd_dp,0.4009871668311944,0.75,1.0400923490524292,0.07916666666666672,0.0,0.002517223358154297,True,False,False,True,False
True,f8,f8,1.0_adam_wd,1.0,adam,0.0,True,big,17,snapshots_clean/big/f8/1.0_adam_wd/best_epoch_0017.pt,4.12786865234375,0.5259871668311945,0.75,0.8733894945490585,4,8,1013,,results/big/f8_analysis.csv,True,1.0_adam,0.7291666666666666,0.875,4.1057047843933105,-0.20317949983547212,-0.125,0.022163867950439453,False,False,False,False,True
True,f8,f8,1.0_adam_dp_wd,1.0,adam,0.2,True,big,19,snapshots_clean/big/f8/1.0_adam_dp_wd/best_epoch_0019.pt,4.17985725402832,0.2519743336623889,0.5,0.7482656095143707,4,6,1013,,results/big/f8_analysis.csv,True,1.0_adam_dp,0.2936410003290556,0.5,4.2360734939575195,-0.041666666666666685,0.0,-0.05621623992919922,False,False,True,False,True
True,f8,f8,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,37,snapshots_clean/big/f8/1.0_sgd_dp_wd/best_epoch_0037.pt,4.102281093597412,0.1279615004935834,0.25,0.6240089197224975,4,3,1013,,results/big/f8_analysis.csv,True,1.0_sgd_dp,0.1279615004935834,0.25,4.117622375488281,0.0,0.0,-0.01534128189086914,False,False,True,False,False
True,f8,f8,base_sgd_wd,0.0,sgd,0.0,True,big,90,snapshots_clean/big/f8/base_sgd_wd/best_epoch_0090.pt,0.0035546454600989,1.0,1.0,1.0,4,12,1013,,results/big/f8_analysis.csv,True,base_sgd,0.6458333333333333,0.9642857142857144,0.0037212821189314,0.35416666666666674,0.03571428571428559,-0.00016663665883250023,True,True,True,True,False
True,f8,f8,base_sgd_dp_wd,0.0,sgd,0.2,True,big,5,snapshots_clean/big/f8/base_sgd_dp_wd/best_epoch_0005.pt,0.064547874033451,0.8041666666666667,1.0,0.9992566897918732,4,7,1013,,results/big/f8_analysis.csv,True,base_sgd_dp,0.5259871668311945,0.5833333333333334,0.0705317035317421,0.2781794998354722,0.41666666666666663,-0.005983829498291099,True,True,True,True,False
True,f8,f8,0.1_sgd_wd,0.1,sgd,0.0,True,big,100,snapshots_clean/big/f8/0.1_sgd_wd/best_epoch_0100.pt,0.0467539429664611,0.3997966906407182,0.75,0.8726461843409316,4,10,1013,,results/big/f8_analysis.csv,True,0.1_sgd,0.5259871668311944,0.75,0.04628486931324,-0.1261904761904762,0.0,0.0004690736532210957,False,False,False,False,True
True,f8,f8,0.2_sgd_wd,0.2,sgd,0.0,True,big,88,snapshots_clean/big/f8/0.2_sgd_wd/best_epoch_0088.pt,0.171762615442276,0.2529615004935834,0.25,0.6235133795837463,4,5,1013,,results/big/f8_analysis.csv,True,0.2_sgd,0.0039486673247778,0.0,0.1739043146371841,0.2490128331688056,0.25,-0.0021416991949080866,True,True,True,True,False
True,f8,f8,0.5_sgd_wd,0.5,sgd,0.0,True,big,19,snapshots_clean/big/f8/0.5_sgd_wd/best_epoch_0019.pt,1.040077567100525,0.0039486673247778,0.0,0.4995044598612487,4,1,1013,,results/big/f8_analysis.csv,True,0.5_sgd,0.0039486673247778,0.0,1.0338642597198486,0.0,0.0,0.0062133073806762695,False,False,False,False,False
True,f8,f8,1.0_sgd_wd,1.0,sgd,0.0,True,big,12,snapshots_clean/big/f8/1.0_sgd_wd/best_epoch_0012.pt,4.101933479309082,0.0039486673247778,0.0,0.4995044598612487,4,1,1013,,results/big/f8_analysis.csv,True,1.0_sgd,0.0039486673247778,0.0,4.1139421463012695,0.0,0.0,-0.0120086669921875,False,False,True,False,False
True,f10,f10,0.1_adam_wd,0.1,adam,0.0,True,big,55,snapshots_clean/big/f10/0.1_adam_wd/best_epoch_0055.pt,0.0225636698305606,1.0,1.0,1.0,4,20,1013,,results/big/f10_analysis.csv,True,0.1_adam,1.0,1.0,0.0222512781620025,0.0,0.0,0.0003123916685580999,False,False,False,False,False
True,f10,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big,36,snapshots_clean/big/f10/0.1_adam_dp_wd/best_epoch_0036.pt,0.0576966255903244,0.6884871668311945,0.7000000000000001,0.8741328047571854,4,8,1013,,results/big/f10_analysis.csv,True,0.1_adam_dp,0.6509871668311944,0.5833333333333333,0.0565455965697765,0.03750000000000009,0.11666666666666681,0.0011510290205479015,True,True,False,True,False
True,f10,f10,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,99,snapshots_clean/big/f10/0.1_sgd_dp_wd/best_epoch_0099.pt,0.0318387784063816,0.7509871668311945,0.75,0.8741328047571852,4,10,1013,,results/big/f10_analysis.csv,True,0.1_sgd_dp,0.7509871668311945,0.75,0.0314600095152854,0.0,0.0,0.0003787688910961984,False,False,False,False,False
True,f10,f10,0.2_adam_wd,0.2,adam,0.0,True,big,54,snapshots_clean/big/f10/0.2_adam_wd/best_epoch_0054.pt,0.0800053104758262,1.0,1.0,1.0,4,11,1013,,results/big/f10_analysis.csv,True,0.2_adam,1.0,1.0,0.079319454729557,0.0,0.0,0.0006858557462691983,False,False,False,False,False
True,f10,f10,0.2_adam_dp_wd,0.2,adam,0.2,True,big,73,snapshots_clean/big/f10/0.2_adam_dp_wd/best_epoch_0073.pt,0.1114807873964309,0.6509871668311944,0.5833333333333333,0.8741328047571854,4,6,1013,,results/big/f10_analysis.csv,True,0.2_adam_dp,0.6884871668311945,0.6666666666666666,0.1058731153607368,-0.03750000000000009,-0.08333333333333337,0.0056076720356940946,False,False,False,False,True
True,f10,f10,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,87,snapshots_clean/big/f10/0.2_sgd_dp_wd/best_epoch_0087.pt,0.0888379365205764,0.6509871668311944,0.71875,0.8733894945490585,4,12,1013,,results/big/f10_analysis.csv,True,0.2_sgd_dp,0.6509871668311944,0.6944444444444444,0.0908492282032966,0.0,0.02430555555555558,-0.002011291682720212,False,True,True,False,False
True,f10,f10,0.5_adam_wd,0.5,adam,0.0,True,big,79,snapshots_clean/big/f10/0.5_adam_wd/best_epoch_0079.pt,0.4745577275753021,1.0,1.0,1.0,4,14,1013,,results/big/f10_analysis.csv,True,0.5_adam,0.6884871668311945,0.7083333333333334,0.4707911014556885,0.3115128331688055,0.29166666666666663,0.0037666261196136475,True,True,False,True,False
True,f10,f10,0.5_adam_dp_wd,0.5,adam,0.2,True,big,38,snapshots_clean/big/f10/0.5_adam_dp_wd/best_epoch_0038.pt,0.500209391117096,0.501974333662389,0.5,0.7487611496531219,4,7,1013,,results/big/f10_analysis.csv,True,0.5_adam_dp,0.6509871668311944,0.5833333333333333,0.4962837100028991,-0.14901283316880543,-0.08333333333333326,0.003925681114196833,False,False,False,False,True
True,f10,f10,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,56,snapshots_clean/big/f10/0.5_sgd_dp_wd/best_epoch_0056.pt,0.4776152074337005,0.501974333662389,0.5,0.7495044598612487,4,4,1013,,results/big/f10_analysis.csv,True,0.5_sgd_dp,0.501974333662389,0.5,0.4748126566410064,0.0,0.0,0.002802550792694092,False,False,False,False,False
True,f10,f10,1.0_adam_wd,1.0,adam,0.0,True,big,25,snapshots_clean/big/f10/1.0_adam_wd/best_epoch_0025.pt,1.8626501560211184,0.501974333662389,0.5,0.7480178394449951,4,10,1013,,results/big/f10_analysis.csv,True,1.0_adam,0.6884871668311945,0.75,1.862991452217102,-0.18651283316880551,-0.25,-0.0003412961959836647,False,False,True,False,True
True,f10,f10,1.0_adam_dp_wd,1.0,adam,0.2,True,big,46,snapshots_clean/big/f10/1.0_adam_dp_wd/best_epoch_0046.pt,1.8847357034683228,0.501974333662389,0.5,0.7475222993062438,4,12,1013,,results/big/f10_analysis.csv,True,1.0_adam_dp,0.501974333662389,0.5,1.8819589614868164,0.0,0.0,0.0027767419815063477,False,False,False,False,False
True,f10,f10,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,48,snapshots_clean/big/f10/1.0_sgd_dp_wd/best_epoch_0048.pt,1.858795166015625,0.501974333662389,0.5,0.7497522299306243,4,3,1013,,results/big/f10_analysis.csv,True,1.0_sgd_dp,0.501974333662389,0.5,1.8568981885910032,0.0,0.0,0.001896977424621804,False,False,False,False,False
True,f10,f10,base_sgd_wd,0.0,sgd,0.0,True,big,94,snapshots_clean/big/f10/base_sgd_wd/best_epoch_0094.pt,0.0023456944618374,0.95,1.0,0.9997522299306244,4,16,1013,,results/big/f10_analysis.csv,True,base_sgd,0.8611111111111112,0.7916666666666666,0.0058307801373302,0.0888888888888888,0.20833333333333337,-0.0034850856754928,True,True,True,True,False
True,f10,f10,base_sgd_dp_wd,0.0,sgd,0.2,True,big,22,snapshots_clean/big/f10/base_sgd_dp_wd/best_epoch_0022.pt,0.0295837558805942,0.6884871668311945,0.7000000000000001,0.8741328047571854,4,8,1013,,results/big/f10_analysis.csv,True,base_sgd_dp,0.7509871668311945,0.75,0.026864843443036,-0.0625,-0.04999999999999993,0.002718912437558202,False,False,False,False,True
True,f10,f10,0.1_sgd_wd,0.1,sgd,0.0,True,big,100,snapshots_clean/big/f10/0.1_sgd_wd/best_epoch_0100.pt,0.0241705831140279,0.5759871668311944,0.5357142857142857,0.8722745292368682,4,11,1013,,results/big/f10_analysis.csv,True,0.1_sgd,0.85,0.9166666666666669,0.0228904504328966,-0.27401283316880554,-0.38095238095238115,0.0012801326811313005,False,False,False,False,True
True,f10,f10,0.2_sgd_wd,0.2,sgd,0.0,True,big,87,snapshots_clean/big/f10/0.2_sgd_wd/best_epoch_0087.pt,0.0820827260613441,0.501974333662389,0.5,0.7497522299306243,4,3,1013,,results/big/f10_analysis.csv,True,0.2_sgd,0.95,0.95,0.0811230614781379,-0.448025666337611,-0.44999999999999996,0.0009596645832062045,False,False,False,False,True
True,f10,f10,0.5_sgd_wd,0.5,sgd,0.0,True,big,62,snapshots_clean/big/f10/0.5_sgd_wd/best_epoch_0062.pt,0.4726446568965912,0.501974333662389,0.5,0.7497522299306243,4,3,1013,,results/big/f10_analysis.csv,True,0.5_sgd,0.501974333662389,0.5,0.4755410850048065,0.0,0.0,-0.002896428108215332,False,False,True,False,False
True,f10,f10,1.0_sgd_wd,1.0,sgd,0.0,True,big,22,snapshots_clean/big/f10/1.0_sgd_wd/best_epoch_0022.pt,1.8664363622665403,0.0039486673247778,0.0,0.4995044598612487,4,1,1013,,results/big/f10_analysis.csv,True,1.0_sgd,0.2529615004935834,0.25,1.8599467277526855,-0.2490128331688056,-0.25,0.006489634513854758,False,False,False,False,True
True,f5,f5,0.1_adam_wd,0.1,adam,0.0,True,big,58,snapshots_clean/big/f5/0.1_adam_wd/best_epoch_0058.pt,0.0083459848538041,0.7509871668311945,0.75,0.8736372646184342,4,14,1013,,results/big/f5_analysis.csv,True,0.1_adam,0.7509871668311945,0.75,0.007667722646147,0.0,0.0,0.0006782622076570996,False,False,False,False,False
True,f5,f5,0.1_adam_dp_wd,0.1,adam,0.2,True,big,36,snapshots_clean/big/f5/0.1_adam_dp_wd/best_epoch_0036.pt,0.0224103722721338,0.501974333662389,0.5,0.7490089197224976,4,6,1013,,results/big/f5_analysis.csv,True,0.1_adam_dp,0.7509871668311945,0.75,0.0237872693687677,-0.24901283316880551,-0.25,-0.0013768970966339007,False,False,True,False,True
True,f5,f5,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,100,snapshots_clean/big/f5/0.1_sgd_dp_wd/best_epoch_0100.pt,0.0216043703258037,0.5947371668311945,0.6875,0.8723984142715561,4,14,1013,,results/big/f5_analysis.csv,True,0.1_sgd_dp,1.0,1.0,0.0224663857370615,-0.4052628331688055,-0.3125,-0.0008620154112577993,False,False,True,False,True
True,f5,f5,0.2_adam_wd,0.2,adam,0.0,True,big,89,snapshots_clean/big/f5/0.2_adam_wd/best_epoch_0089.pt,0.0235795676708221,0.7509871668311945,0.75,0.8735133795837462,4,15,1013,,results/big/f5_analysis.csv,True,0.2_adam,0.7509871668311945,0.75,0.0227420423179864,0.0,0.0,0.0008375253528356968,False,False,False,False,False
True,f5,f5,0.2_adam_dp_wd,0.2,adam,0.2,True,big,75,snapshots_clean/big/f5/0.2_adam_dp_wd/best_epoch_0075.pt,0.0381381027400493,0.501974333662389,0.5,0.7490089197224976,4,6,1013,,results/big/f5_analysis.csv,True,0.2_adam_dp,0.501974333662389,0.5,0.0396366082131862,0.0,0.0,-0.0014985054731369019,False,False,True,False,False
True,f5,f5,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,98,snapshots_clean/big/f5/0.2_sgd_dp_wd/best_epoch_0098.pt,0.032054353505373,0.7509871668311945,0.75,0.8742566897918732,4,9,1013,,results/big/f5_analysis.csv,True,0.2_sgd_dp,0.501974333662389,0.5,0.0331036671996116,0.24901283316880551,0.25,-0.0010493136942386003,True,True,True,True,False
True,f5,f5,0.5_adam_wd,0.5,adam,0.0,True,big,19,snapshots_clean/big/f5/0.5_adam_wd/best_epoch_0019.pt,0.1278308033943176,0.8611111111111112,0.9,0.998761149653122,4,12,1013,,results/big/f5_analysis.csv,True,0.5_adam,0.8269230769230769,0.8125,0.1255309134721756,0.03418803418803429,0.08750000000000002,0.002299889922142001,True,True,False,True,False
True,f5,f5,0.5_adam_dp_wd,0.5,adam,0.2,True,big,95,snapshots_clean/big/f5/0.5_adam_dp_wd/best_epoch_0095.pt,0.1400947868824005,0.501974333662389,0.5,0.7492566897918732,4,5,1013,,results/big/f5_analysis.csv,True,0.5_adam_dp,0.501974333662389,0.5,0.1424328386783599,0.0,0.0,-0.0023380517959593894,False,False,True,False,False
True,f5,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,92,snapshots_clean/big/f5/0.5_sgd_dp_wd/best_epoch_0092.pt,0.1341137439012527,0.4186410003290556,0.5,0.7482656095143706,4,8,1013,,results/big/f5_analysis.csv,True,0.5_sgd_dp,0.501974333662389,0.5,0.1341047286987304,-0.08333333333333337,0.0,9.015202522277832e-06,False,False,False,False,True
True,f5,f5,1.0_adam_wd,1.0,adam,0.0,True,big,77,snapshots_clean/big/f5/1.0_adam_wd/best_epoch_0077.pt,0.4883220791816711,0.875,0.9375,0.9990089197224976,4,14,1013,,results/big/f5_analysis.csv,True,1.0_adam,0.95,1.0,0.4925059974193573,-0.07499999999999996,-0.0625,-0.004183918237686213,False,False,True,False,True
True,f5,f5,1.0_adam_dp_wd,1.0,adam,0.2,True,big,54,snapshots_clean/big/f5/1.0_adam_dp_wd/best_epoch_0054.pt,0.5045132040977478,0.501974333662389,0.5,0.7490089197224976,4,6,1013,,results/big/f5_analysis.csv,True,1.0_adam_dp,0.501974333662389,0.5,0.5116766691207886,0.0,0.0,-0.0071634650230407715,False,False,True,False,False
True,f5,f5,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,96,snapshots_clean/big/f5/1.0_sgd_dp_wd/best_epoch_0096.pt,0.4964664578437805,0.501974333662389,0.5,0.7487611496531219,4,7,1013,,results/big/f5_analysis.csv,True,1.0_sgd_dp,0.7509871668311945,0.75,0.4989897608757019,-0.24901283316880551,-0.25,-0.0025233030319213867,False,False,True,False,True
True,f5,f5,base_sgd_wd,0.0,sgd,0.0,True,big,20,snapshots_clean/big/f5/base_sgd_wd/best_epoch_0020.pt,0.0027236104942858,0.7509871668311945,0.75,0.8737611496531219,4,13,1013,,results/big/f5_analysis.csv,True,base_sgd,0.7928571428571428,0.95,0.0030775105115026,-0.04186997602594833,-0.19999999999999996,-0.00035390001721680034,False,False,True,False,True
True,f5,f5,base_sgd_dp_wd,0.0,sgd,0.2,True,big,54,snapshots_clean/big/f5/base_sgd_dp_wd/best_epoch_0054.pt,0.0180535092949867,0.501974333662389,0.5,0.7480178394449951,4,10,1013,,results/big/f5_analysis.csv,True,base_sgd_dp,0.501974333662389,0.5,0.0285723693668842,0.0,0.0,-0.0105188600718975,False,False,True,False,False
True,f5,f5,0.1_sgd_wd,0.1,sgd,0.0,True,big,96,snapshots_clean/big/f5/0.1_sgd_wd/best_epoch_0096.pt,0.0077133723534643,0.5947371668311945,0.6875,0.8723984142715561,4,14,1013,,results/big/f5_analysis.csv,True,0.1_sgd,0.4186410003290556,0.5,0.0085618607699871,0.17609616650213888,0.1875,-0.0008484884165227994,True,True,True,True,False
True,f5,f5,0.2_sgd_wd,0.2,sgd,0.0,True,big,94,snapshots_clean/big/f5/0.2_sgd_wd/best_epoch_0094.pt,0.0232388600707054,0.6884871668311945,0.75,0.8738850346878096,4,10,1013,,results/big/f5_analysis.csv,True,0.2_sgd,0.6884871668311945,0.75,0.0232057999819517,0.0,0.0,3.3060088753700256e-05,False,False,False,False,False
True,f5,f5,0.5_sgd_wd,0.5,sgd,0.0,True,big,84,snapshots_clean/big/f5/0.5_sgd_wd/best_epoch_0084.pt,0.1266599595546722,0.3769743336623889,0.5,0.7485133795837463,4,6,1013,,results/big/f5_analysis.csv,True,0.5_sgd,0.5009871668311945,0.75,0.1271137446165084,-0.12401283316880557,-0.25,-0.00045378506183618716,False,False,True,False,True
True,f5,f5,1.0_sgd_wd,1.0,sgd,0.0,True,big,44,snapshots_clean/big/f5/1.0_sgd_wd/best_epoch_0044.pt,0.4941435158252716,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f5_analysis.csv,True,1.0_sgd,0.2529615004935834,0.25,0.4975126981735229,0.0,0.0,-0.0033691823482512873,False,False,True,False,False
True,f2,f2,0.1_adam_wd,0.1,adam,0.0,True,big,61,snapshots_clean/big/f2/0.1_adam_wd/best_epoch_0061.pt,0.015907572582364,0.2936410003290556,0.5,0.7470267591674926,4,12,1013,,results/big/f2_analysis.csv,True,0.1_adam,0.2936410003290556,0.5,0.014136254787445,0.0,0.0,0.0017713177949189984,False,False,False,False,False
True,f2,f2,0.1_adam_dp_wd,0.1,adam,0.2,True,big,80,snapshots_clean/big/f2/0.1_adam_dp_wd/best_epoch_0080.pt,0.0403717681765556,0.2103076669957222,0.4583333333333333,0.7455401387512389,4,16,1013,,results/big/f2_analysis.csv,True,0.1_adam_dp,0.2103076669957223,0.4375,0.0407301671802997,-8.326672684688674e-17,0.020833333333333315,-0.00035839900374410455,False,True,True,False,False
True,f2,f2,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,85,snapshots_clean/big/f2/0.1_sgd_dp_wd/best_epoch_0085.pt,0.0301383230835199,0.2519743336623889,0.4722222222222222,0.7465312190287413,4,13,1013,,results/big/f2_analysis.csv,True,0.1_sgd_dp,0.2519743336623889,0.46875,0.0296086650341749,0.0,0.00347222222222221,0.0005296580493450026,False,True,False,False,False
True,f2,f2,0.2_adam_wd,0.2,adam,0.0,True,big,76,snapshots_clean/big/f2/0.2_adam_wd/best_epoch_0076.pt,0.0414344705641269,0.2519743336623889,0.46875,0.7467789890981169,4,12,1013,,results/big/f2_analysis.csv,True,0.2_adam,0.2519743336623889,0.475,0.0384392961859703,0.0,-0.006249999999999978,0.0029951743781565995,False,False,False,False,False
True,f2,f2,0.2_adam_dp_wd,0.2,adam,0.2,True,big,59,snapshots_clean/big/f2/0.2_adam_dp_wd/best_epoch_0059.pt,0.0678916350007057,0.2519743336623889,0.4772727272727272,0.7462834489593656,4,14,1013,,results/big/f2_analysis.csv,True,0.2_adam_dp,0.4186410003290555,0.4791666666666666,0.0789214819669723,-0.16666666666666657,-0.0018939393939393923,-0.01102984696626659,False,False,True,False,True
