epoch,function_name,experiment,noise,optimizer,dropout,weight_decay,model_size,val_loss,auprc,auprc_full,auroc,auroc_full,success,error,checkpoint_path
15,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1775747686624527,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0015.pt
16,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.17639301717281342,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0016.pt
17,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1763433963060379,0.8333333333333333,0.501974333662389,0.5,0.7495044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0017.pt
18,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1754351705312729,0.8333333333333333,0.501974333662389,0.5,0.7495044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0018.pt
19,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1765739619731903,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0019.pt
20,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.17236778140068054,0.8333333333333333,0.501974333662389,0.5,0.7495044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0020.pt
21,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1723557710647583,0.8333333333333333,0.501974333662389,0.5,0.7495044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0021.pt
22,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1716589629650116,0.8333333333333333,0.501974333662389,0.5,0.7495044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0022.pt
23,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.17037279903888702,0.8333333333333333,0.501974333662389,0.5,0.7495044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0023.pt
24,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1704331934452057,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0024.pt
25,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16930440068244934,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0025.pt
26,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16939441859722137,0.8333333333333333,0.501974333662389,0.5,0.7495044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0026.pt
27,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.17002715170383453,0.7857142857142857,0.501974333662389,0.5,0.7492566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0027.pt
28,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16760608553886414,0.8333333333333333,0.501974333662389,0.5,0.7495044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0028.pt
29,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16647383570671082,0.7857142857142857,0.501974333662389,0.5,0.7492566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0029.pt
30,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16634425520896912,0.7857142857142857,0.501974333662389,0.5,0.7492566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0030.pt
31,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16571593284606934,0.7928571428571428,0.6509871668311944,0.5833333333333333,0.8741328047571854,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0031.pt
32,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16482381522655487,0.7928571428571428,0.6509871668311944,0.5833333333333333,0.8741328047571854,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0032.pt
33,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16449177265167236,0.8303571428571428,0.6884871668311945,0.6666666666666666,0.8743805748265611,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0033.pt
34,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16300448775291443,0.8303571428571428,0.6884871668311945,0.6666666666666666,0.8743805748265611,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0034.pt
35,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16115927696228027,0.8928571428571428,0.7509871668311945,0.75,0.8746283448959367,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0035.pt
36,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16111668944358826,0.8928571428571428,0.7509871668311945,0.75,0.8746283448959367,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0036.pt
37,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1613900065422058,0.8928571428571428,0.7509871668311945,0.75,0.8746283448959367,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0037.pt
38,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15930350124835968,0.8928571428571428,0.7509871668311945,0.75,0.8746283448959367,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0038.pt
39,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.16004815697669983,0.8928571428571428,0.7509871668311945,0.75,0.8745044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0039.pt
40,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15762734413146973,0.8928571428571428,0.7509871668311945,0.75,0.8745044598612487,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0040.pt
41,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1577049046754837,0.9166666666666666,0.8928571428571428,0.8333333333333334,0.9992566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0041.pt
42,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15575066208839417,0.9166666666666666,0.8928571428571428,0.8333333333333334,0.9992566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0042.pt
43,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15664716064929962,0.9166666666666666,0.8928571428571428,0.8333333333333334,0.9992566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0043.pt
44,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1549864411354065,0.9166666666666666,0.8928571428571428,0.8333333333333334,0.9992566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0044.pt
45,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15402798354625702,0.9166666666666666,0.8928571428571428,0.8333333333333334,0.9992566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0045.pt
46,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15299203991889954,0.9166666666666666,0.8928571428571428,0.8333333333333334,0.9992566897918732,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0046.pt
47,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15410397946834564,0.9166666666666666,0.875,0.875,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0047.pt
48,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15199895203113556,0.9166666666666666,0.875,0.875,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0048.pt
49,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.15192259848117828,0.95,0.8928571428571428,0.9166666666666667,0.9992566897918731,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0049.pt
50,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14963941276073456,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0050.pt
51,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1503167301416397,0.9166666666666666,0.875,0.875,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0051.pt
52,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14992894232273102,0.8928571428571428,0.8611111111111112,0.85,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0052.pt
53,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1499873250722885,0.8928571428571428,0.8611111111111112,0.85,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0053.pt
54,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14914923906326294,0.8928571428571428,0.8611111111111112,0.85,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0054.pt
55,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14792178571224213,0.8928571428571428,0.8611111111111112,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0055.pt
56,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1467595398426056,0.8928571428571428,0.8611111111111112,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0056.pt
57,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1470387578010559,0.8928571428571428,0.8611111111111112,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0057.pt
58,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14832478761672974,0.8928571428571428,0.8611111111111112,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0058.pt
59,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14477019011974335,0.8928571428571428,0.8611111111111112,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0059.pt
60,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14469684660434723,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0060.pt
61,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14595507085323334,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0061.pt
62,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.143815815448761,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0062.pt
63,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14420165121555328,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0063.pt
64,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1463044434785843,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0064.pt
65,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14337314665317535,0.9166666666666666,0.875,0.9166666666666667,0.9990089197224976,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0065.pt
66,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14405933022499084,0.9166666666666666,0.875,0.9166666666666667,0.9990089197224976,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0066.pt
67,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14381295442581177,0.9166666666666666,0.875,0.9166666666666667,0.9990089197224976,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0067.pt
68,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14317743480205536,0.9166666666666666,0.875,0.9166666666666667,0.9990089197224976,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0068.pt
69,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1411142498254776,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0069.pt
70,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14159852266311646,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0070.pt
71,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14203381538391113,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0071.pt
72,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1416120082139969,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0072.pt
73,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14284808933734894,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0073.pt
74,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14171570539474487,0.9166666666666666,0.875,0.9166666666666667,0.9990089197224976,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0074.pt
75,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1407867819070816,0.9166666666666666,0.875,0.9166666666666667,0.9990089197224976,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0075.pt
76,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.142917200922966,0.8541666666666666,0.8125,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0076.pt
77,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1414818912744522,0.8541666666666666,0.8125,0.90625,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0077.pt
78,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14052431285381317,0.8541666666666666,0.8125,0.9166666666666667,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0078.pt
79,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14336155354976654,0.8541666666666666,0.8125,0.9166666666666667,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0079.pt
80,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14172552525997162,0.8541666666666666,0.8125,0.9318181818181818,0.9987611496531218,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0080.pt
81,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1398269534111023,0.8541666666666666,0.8125,0.9318181818181818,0.9987611496531218,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0081.pt
82,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1389954835176468,0.8541666666666666,0.8125,0.925,0.9987611496531218,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0082.pt
83,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13806191086769104,0.8541666666666666,0.8125,0.925,0.9987611496531218,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0083.pt
84,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1392754316329956,0.8541666666666666,0.8125,0.925,0.9987611496531218,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0084.pt
85,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14016105234622955,0.8541666666666666,0.8125,0.925,0.9987611496531218,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0085.pt
86,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1400708109140396,0.8541666666666666,0.8125,0.9375,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0086.pt
87,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13878394663333893,0.8541666666666666,0.8125,0.9318181818181818,0.9987611496531218,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0087.pt
88,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14025366306304932,0.8541666666666666,0.8125,0.9375,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0088.pt
89,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14023257791996002,0.8541666666666666,0.8125,0.9375,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0089.pt
90,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13718876242637634,0.8541666666666666,0.8125,0.9375,0.9987611496531219,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0090.pt
91,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13808070123195648,0.7088235294117647,0.6081300239740516,0.7115384615384615,0.8721506442021804,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0091.pt
92,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13958601653575897,0.7055555555555555,0.6081300239740516,0.7142857142857143,0.8720267591674926,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0092.pt
93,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13745160400867462,0.7055555555555555,0.6081300239740516,0.7142857142857143,0.8720267591674926,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0093.pt
94,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.14087370038032532,0.7026315789473684,0.6081300239740516,0.7166666666666667,0.8719028741328048,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0094.pt
95,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13998132944107056,0.7166666666666667,0.6081300239740516,0.7045454545454545,0.872398414271556,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0095.pt
96,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13673008978366852,0.7088235294117647,0.6081300239740516,0.7115384615384615,0.8721506442021804,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0096.pt
97,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1407962292432785,0.7125,0.6081300239740516,0.7083333333333334,0.8722745292368682,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0097.pt
98,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.1426498144865036,0.7166666666666667,0.6081300239740516,0.7045454545454545,0.872398414271556,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0098.pt
99,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13834241032600403,0.7166666666666667,0.6081300239740516,0.7045454545454545,0.872398414271556,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0099.pt
100,f5,0.5_sgd_dp_wd,0.5,sgd,0.2,True,small,0.13709858059883118,0.7166666666666667,0.6081300239740516,0.7045454545454545,0.872398414271556,True,,snapshots_clean/small/f5/0.5_sgd_dp_wd/epoch_0100.pt
1,f5,1.0_adam,1.0,adam,0.0,False,small,0.5498834848403931,0.9166666666666666,0.875,0.875,0.9990089197224975,True,,snapshots_clean/small/f5/1.0_adam/epoch_0001.pt
2,f5,1.0_adam,1.0,adam,0.0,False,small,0.5457151532173157,1.0,0.8875,1.0,0.9995044598612488,True,,snapshots_clean/small/f5/1.0_adam/epoch_0002.pt
3,f5,1.0_adam,1.0,adam,0.0,False,small,0.5211803317070007,0.95,0.9166666666666666,0.9750000000000001,0.9995044598612488,True,,snapshots_clean/small/f5/1.0_adam/epoch_0003.pt
4,f5,1.0_adam,1.0,adam,0.0,False,small,0.5165748000144958,0.95,0.8541666666666666,0.9583333333333334,0.9992566897918731,True,,snapshots_clean/small/f5/1.0_adam/epoch_0004.pt
5,f5,1.0_adam,1.0,adam,0.0,False,small,0.4986996650695801,0.8928571428571428,0.8611111111111112,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/1.0_adam/epoch_0005.pt
6,f5,1.0_adam,1.0,adam,0.0,False,small,0.516460120677948,0.8928571428571428,0.8611111111111112,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/1.0_adam/epoch_0006.pt
7,f5,1.0_adam,1.0,adam,0.0,False,small,0.5319150686264038,0.9166666666666666,0.875,0.875,0.9990089197224975,True,,snapshots_clean/small/f5/1.0_adam/epoch_0007.pt
8,f5,1.0_adam,1.0,adam,0.0,False,small,0.522209644317627,0.9166666666666666,0.875,0.9,0.9990089197224975,True,,snapshots_clean/small/f5/1.0_adam/epoch_0008.pt
9,f5,1.0_adam,1.0,adam,0.0,False,small,0.555303692817688,0.9166666666666666,0.875,0.9166666666666667,0.9990089197224976,True,,snapshots_clean/small/f5/1.0_adam/epoch_0009.pt
10,f5,1.0_adam,1.0,adam,0.0,False,small,0.4995955526828766,0.95,0.8541666666666666,0.9500000000000001,0.9992566897918731,True,,snapshots_clean/small/f5/1.0_adam/epoch_0010.pt
11,f5,1.0_adam,1.0,adam,0.0,False,small,0.5063731670379639,0.8928571428571428,0.8611111111111112,0.90625,0.9987611496531219,True,,snapshots_clean/small/f5/1.0_adam/epoch_0011.pt
12,f5,1.0_adam,1.0,adam,0.0,False,small,0.49963992834091187,0.8541666666666666,0.775,0.90625,0.9985133795837463,True,,snapshots_clean/small/f5/1.0_adam/epoch_0012.pt
13,f5,1.0_adam,1.0,adam,0.0,False,small,0.4997723400592804,0.8541666666666666,0.8125,0.875,0.9987611496531219,True,,snapshots_clean/small/f5/1.0_adam/epoch_0013.pt
14,f5,1.0_adam,1.0,adam,0.0,False,small,0.4957716166973114,0.9166666666666666,0.875,0.9285714285714286,0.9990089197224976,True,,snapshots_clean/small/f5/1.0_adam/epoch_0014.pt
15,f5,1.0_adam,1.0,adam,0.0,False,small,0.4992256164550781,0.95,0.9166666666666666,0.9583333333333334,0.9995044598612487,True,,snapshots_clean/small/f5/1.0_adam/epoch_0015.pt
16,f5,1.0_adam,1.0,adam,0.0,False,small,0.5024110078811646,0.95,0.8541666666666666,0.9772727272727273,0.9992566897918731,True,,snapshots_clean/small/f5/1.0_adam/epoch_0016.pt
17,f5,1.0_adam,1.0,adam,0.0,False,small,0.496314138174057,0.8541666666666666,0.7928571428571428,0.8928571428571428,0.998761149653122,True,,snapshots_clean/small/f5/1.0_adam/epoch_0017.pt
18,f5,1.0_adam,1.0,adam,0.0,False,small,0.4978618919849396,0.8541666666666666,0.7928571428571428,0.90625,0.998761149653122,True,,snapshots_clean/small/f5/1.0_adam/epoch_0018.pt
19,f5,1.0_adam,1.0,adam,0.0,False,small,0.49326691031455994,0.95,0.8303571428571428,0.9772727272727273,0.9990089197224974,True,,snapshots_clean/small/f5/1.0_adam/epoch_0019.pt
20,f5,1.0_adam,1.0,adam,0.0,False,small,0.49751776456832886,0.8541666666666666,0.775,0.90625,0.9985133795837463,True,,snapshots_clean/small/f5/1.0_adam/epoch_0020.pt
21,f5,1.0_adam,1.0,adam,0.0,False,small,0.49778982996940613,0.9166666666666666,0.875,0.875,0.9990089197224975,True,,snapshots_clean/small/f5/1.0_adam/epoch_0021.pt
22,f5,1.0_adam,1.0,adam,0.0,False,small,0.509124755859375,0.95,0.8303571428571428,0.96875,0.9990089197224975,True,,snapshots_clean/small/f5/1.0_adam/epoch_0022.pt
23,f5,1.0_adam,1.0,adam,0.0,False,small,0.5007290244102478,1.0,0.8875,1.0,0.9995044598612488,True,,snapshots_clean/small/f5/1.0_adam/epoch_0023.pt
24,f5,1.0_adam,1.0,adam,0.0,False,small,0.5015872120857239,0.95,0.8303571428571428,0.9583333333333334,0.9990089197224975,True,,snapshots_clean/small/f5/1.0_adam/epoch_0024.pt
25,f5,1.0_adam,1.0,adam,0.0,False,small,0.5057395696640015,0.95,0.8303571428571428,0.9500000000000001,0.9990089197224974,True,,snapshots_clean/small/f5/1.0_adam/epoch_0025.pt
26,f5,1.0_adam,1.0,adam,0.0,False,small,0.5114426016807556,0.95,0.8303571428571428,0.9750000000000001,0.9990089197224974,True,,snapshots_clean/small/f5/1.0_adam/epoch_0026.pt
27,f5,1.0_adam,1.0,adam,0.0,False,small,0.49912765622138977,0.8928571428571428,0.7986111111111112,0.9166666666666667,0.9985133795837462,True,,snapshots_clean/small/f5/1.0_adam/epoch_0027.pt
28,f5,1.0_adam,1.0,adam,0.0,False,small,0.4934059679508209,0.875,0.7875,0.8571428571428572,0.9982656095143706,True,,snapshots_clean/small/f5/1.0_adam/epoch_0028.pt
29,f5,1.0_adam,1.0,adam,0.0,False,small,0.4915882647037506,0.9166666666666666,0.8125,0.9285714285714286,0.9987611496531219,True,,snapshots_clean/small/f5/1.0_adam/epoch_0029.pt
30,f5,1.0_adam,1.0,adam,0.0,False,small,0.49757909774780273,0.95,0.8303571428571428,0.9583333333333334,0.9990089197224975,True,,snapshots_clean/small/f5/1.0_adam/epoch_0030.pt
31,f5,1.0_adam,1.0,adam,0.0,False,small,0.4940865635871887,0.8611111111111112,0.7784090909090909,0.7916666666666666,0.9980178394449951,True,,snapshots_clean/small/f5/1.0_adam/epoch_0031.pt
32,f5,1.0_adam,1.0,adam,0.0,False,small,0.49552038311958313,0.95,0.8541666666666666,0.9642857142857143,0.9992566897918732,True,,snapshots_clean/small/f5/1.0_adam/epoch_0032.pt
33,f5,1.0_adam,1.0,adam,0.0,False,small,0.49560531973838806,0.875,0.85,0.8333333333333334,0.9985133795837463,True,,snapshots_clean/small/f5/1.0_adam/epoch_0033.pt
34,f5,1.0_adam,1.0,adam,0.0,False,small,0.49724870920181274,0.9166666666666666,0.875,0.9285714285714286,0.9990089197224976,True,,snapshots_clean/small/f5/1.0_adam/epoch_0034.pt
35,f5,1.0_adam,1.0,adam,0.0,False,small,0.49993404746055603,0.875,0.85,0.8571428571428572,0.9985133795837463,True,,snapshots_clean/small/f5/1.0_adam/epoch_0035.pt
36,f5,1.0_adam,1.0,adam,0.0,False,small,0.4986659586429596,0.95,0.8303571428571428,0.9722222222222222,0.9990089197224975,True,,snapshots_clean/small/f5/1.0_adam/epoch_0036.pt
37,f5,1.0_adam,1.0,adam,0.0,False,small,0.4970302879810333,0.9166666666666666,0.8125,0.9444444444444444,0.9987611496531219,True,,snapshots_clean/small/f5/1.0_adam/epoch_0037.pt
38,f5,1.0_adam,1.0,adam,0.0,False,small,0.4976276755332947,0.95,0.8928571428571428,0.9750000000000001,0.9992566897918731,True,,snapshots_clean/small/f5/1.0_adam/epoch_0038.pt
39,f5,1.0_adam,1.0,adam,0.0,False,small,0.4938184916973114,0.9166666666666666,0.875,0.9166666666666667,0.9990089197224976,True,,snapshots_clean/small/f5/1.0_adam/epoch_0039.pt
40,f5,1.0_adam,1.0,adam,0.0,False,small,0.5137864947319031,0.95,0.8928571428571428,0.9722222222222222,0.9992566897918731,True,,snapshots_clean/small/f5/1.0_adam/epoch_0040.pt
41,f5,1.0_adam,1.0,adam,0.0,False,small,0.49744170904159546,0.9166666666666666,0.8125,0.9285714285714286,0.9987611496531219,True,,snapshots_clean/small/f5/1.0_adam/epoch_0041.pt
